;url;id;title;price;release;description;location_inside;rooms;furnished;superficy
48;https://www.leboncoin.fr/locations/1013488523.htm?ca=12_s;1013488523;Appartement meuble Le Marais;1900.0;Aujourd'hui, 12:10;Description : appartement meublé, clair et calme1 grand séjour SAM, 1 grande chambrecuisine équipée, LL et LVWC séparé, salle de bain1er étage, proche commerçants, Bastille et RépubliqueMetro St Sébastien Froissard;Paris 75003;2;Meublé;64 m2
49;https://www.leboncoin.fr/locations/1029275634.htm?ca=12_s;1029275634;Appartement deux pièces 25m2 Paris 20ème;850.0;Aujourd'hui, 12:10;"Description : SOUS LOCATION - Novembre/ décembre 2016Idéal étudiant Charmant deux pièces de 25m2, typiquement parisien, situé dans un quartier commerçant et animé. L'appartement au premier étage donnant sur une cour est calme, agréable et confortable. L'appartement est fonctionnel, il se compose d'une pièce à vivre avec une cuisine équipée ouverte, et d'une chambre double séparée, avec un grand dressing. La cuisine est équipée d'un frigidaire, d'un micro-onde grill, d'un grille pain, d'une bouilloire et de plaques vitro céramique. Une machine à laver le linge est mise à votre disposition, ainsi qu'un sèche cheveux. L'appartement est situé à 2 min à pied du métro Buzenval (ligne 9) ; 5 min d'Avron ( ligne 2) et 8min de Nation ( RER A, ligne 1 et 6). L'appartement est proche des quartiers animés et branchés de Paris tels que Oberkampf et République, Ménilmontant et Belleville, Charonne et Bastille. Caution + dossierMe contacter uniquement par mail en me détaillant votre situation SOUS LOCATION - Novembre/ décembre 2016Idéal étudiant Charmant deux pièces de 25m2, typiquement parisien, situé dans un quartier commerçant et animé. L'appartement au premier étage donnant sur une cour est calme, agréable et confortable. L'appartement est fonctionnel, il se compose d'une pièce à vivre avec une cuisine équipée ouverte, et d'une chambre double séparée, avec un grand dressing. La cuisine est équipée d'un frigidaire, d'un micro-onde grill, d'un grille pain, d'une bouilloire et de plaques vitro céramique. Une machine à laver le linge est mise à votre disposition, ainsi qu'un sèche cheveux. L'appartement est situé à 2 min à pied du métro Buzenval (ligne 9) ; 5 min d'Avron ( ligne 2) et 8min de Nation ( RER A, ligne 1 et 6). L'appartement est proche des quartiers animés et branchés de Paris tels que Oberkampf et République, Ménilmontant et Belleville, Charonne et Bastille. Caution + dossierMe contacter uniquement par mail en me ... Lire plus";Paris 75020;2;Meublé;25 m2
50;https://www.leboncoin.fr/locations/1026929653.htm?ca=12_s;1026929653;Appartement paris 14eme;1650.0;Aujourd'hui, 12:06;Description : LOUE APPARTEMENT  DANS LE 14EMEDOUBLE LIVING AVEC BALCON SUR TOUTE LA LONGUEUR (SUR RUE)1 CHAMBRE (SUR COUR)CUISINE, SALLE DE BAIN, WC INDEPENDANTPOSSIBILITE DE PARKING EN SOUS SOL EN SUS DU PRIX INDIQUE3EME ETAGE AVEC 2 ASCENSEURSME CONTACTER UNIQUEMENT PAR TELEPHONE;Paris 75014;3;Non meublé;70 m2
51;https://www.leboncoin.fr/locations/1029270450.htm?ca=12_s;1029270450;Appartement de trois pièces à PARIS 19ème;1172.0;Aujourd'hui, 12:00;Description : Dans un immeuble en pierre de taille, métro Crimée, appartement de 54 m2 au 5ème étage sans ascenceur, très lumineux, avec balcon filant et refait à neuf, Trois pièces avec cheminée, parquet, cuisine indépendante, douche et une cave.;Paris 75019;3;Non meublé;54 m2
52;https://www.leboncoin.fr/locations/1026175663.htm?ca=12_s;1026175663;Appartement meublé - 2 pièces - 35m2 (Paris 18ème);1150.0;Aujourd'hui, 11:59;Description : Paris 18ème - Métros Lamarck ou Guy Môquet.2 pièces très calme, petite copropriété, parquet.Location meublée : cuisine américaine équipée, salon, chambre avec lit double, grande salle de bains avec machine à laver, rangements + cave.Loyer 1.090€/mois + 60€ de provisions pour charges.Disponible au 1er novembre 2016.Garanties demandées.;Paris 75018;2;Meublé;35 m2
53;https://www.leboncoin.fr/locations/1027282244.htm?ca=12_s;1027282244;2 Pièces 40 m² XVIII Metro Lamarck Butte Momartre;1200.0;Aujourd'hui, 11:57;Description : 2 Pièces meublé de 40 m² situé à 200 m du métro Lamarck au 4ème étage sur 6Appartement meublé profitant d'une cuisine équipée, résidence récente gardiennée, chauffage, eau froide et eau chaude collective compris dans les charges  Loyer 1200 Euros Situé 13, rue du Ruisseau 75018 Visite du 1 au 4 octobre 2016;Paris 75018;2;Meublé;40 m2
54;https://www.leboncoin.fr/locations/1029268810.htm?ca=12_s;1029268810;75002 Splendide 2 pieces meublé bien rénové 1600€/;1600.0;Aujourd'hui, 11:57;Description : Paris 2e. Grand 2 pièces de 44 m2 entierement meublé, au 2eme étage 'prêt à vivre' , sans vis-à-vis,, composition : une grande pièce de vie (3 fenêtres) entièrement meublée avec soin faisant salon télévision et salle à manger,fauteuil et canapé lit ,une entrée séparée, une salle de bains moderne avec douche à l'italienne, une cuisine parfaitement équipée , une chambre spacieuse (sur cour) avec grande literie (160cm )de bonne qualité et une grande penderie.L'appartement est situé dans un immeuble ancien très bien tenu , l’ascenseur est accessible du 1er étage, l'eau chaude et le chauffage sont produits électriquement Loyer mensuel tout meublé et tout équipé 1.600 €/mois charges générales et consommation d'eau comprises seul le compteur d'électricité sera au nom des locataires ainsi que le forfait internet si désiré.Contact :avec quelques éléments de situation sociale exclusivement par mail.;Paris 75002;2;Meublé;44 m2
55;https://www.leboncoin.fr/locations/944125243.htm?ca=12_s;944125243;2 Pièces meublé Paris 16ème;1500.0;Aujourd'hui, 11:37;Description : 2 Pièces meublés Paris 16èmerue le Marois - calme sur cour , très lumineux- 3ème étage ascenseur. gardienne, digicode+interphonechambre : lit 2 places commode, armoire, bureau d'architectesalon : canapé lit, tables repas, étagère...tv + wifi inclusPetite cuisine micro onde, mini four, vaisselles, frigo...dalle de bain baignoire sabot, machine à laver le linge...libre au 15 janvier 2017.1500cc/moisInternet et électricité ne sont pas compris (pour les loc. à l'année )Caution 500euros (chèque non encaissé rendu à la sortie)Une assurance locataire occupant sera demandé Photocopie pièce d'identité, 3 dernières fiche de paie, la lettre d'une personne se portant caution.Libre également du 7 au 20 octobre 2016 - 850€1er au 14 nov. 2016 - 850€;Paris 75016;2;Meublé;35 m2
56;https://www.leboncoin.fr/locations/1029254979.htm?ca=12_s;1029254979;72m2 XVIII Paris;2500.0;Aujourd'hui, 11:35;Description : appartement XVIII Paris,  quartier Haut MONTMARTRE 4e étage avec ascenseur clair et ensoleillé, calme, donnant sur les Vignes2 chambres, salon, salle de douche, cuisine indépendante, WC indépendantTrès bon état;Paris 75018;3;Meublé;72 m2
57;https://www.leboncoin.fr/locations/1018555377.htm?ca=12_s;1018555377;Appartement 105 m2;2576.0;Aujourd'hui, 11:30;Description : A louer appartement de 105 m2 avec entrée de l'immeuble rue du Chateau des Rentiers. Son exposition façade Est-Sud, au sommet d'un large espace intérieur le met à l'abri des bruits de la circulation automobile. Cet appartement bénéficie d'un environnement rénové, vivant et commerçant, entre la rue de Tolbiac et la porte d’Ivry, au bord du quartier chinois. , Accès routiers idéalement situés pour partir vers l'Est (A4), le Sud (A6), ou L'ouest de Paris-banlieue.De même pour les transports en commun, à proximité de la ligne de Tramway Est-Ouest, de la Station de métro Porte d'Ivry, et à 5 minutes à pied de la station Olympiade de la ligne ultra rapide 14 du métro Meteor,L'appartement est au 7ème étage, calme, lumineux, sans vis-à-vis, avec vue panoramique sur Paris, orientation sud et est, gardien, digicode, visiophone, local à vélo, parking privée et parking visiteur en sous-sol.Moderne et entièrement refait, il offre de belles prestations :- une partie jour avec de grand volume : Salon de 34 m2, Bureau, Cuisine de 22 m2 partiellement équipée avec plaques induction et hotte, Placard, Buanderie, W-C  indépendant.- une partie nuit : 2 Chambres, Salle-de-bain avec douche à l’italienne, WC, placard.- Balcon 16m2.-volets électriques, prises Ethernet dans les chambres, bureau, salon. Loyer 2326 € plus 250 € de provision sur charges, comprenant entre autre l’eau et le chauffage de base à 17° environLocation sans commission, en direct avec le propriétaire. Photos et informations supplémentaires disponibles sur demande.Premier contact par mail. Agences merci de vous abstenir. A louer appartement de 105 m2 avec entrée de l'immeuble rue du Chateau des Rentiers. Son exposition façade Est-Sud, au sommet d'un large espace intérieur le met à l'abri des bruits de la circulation automobile. Cet appartement bénéficie d'un environnement rénové, vivant et commerçant, entre la rue de Tolbiac et la porte d’Ivry, au bord du quartier chinois. , Accès routiers idéalement situés pour partir vers l'Est (A4), le Sud (A6), ou L'ouest de Paris-banlieue.De même pour les transports en commun, à proximité de la ligne de Tramway Est-Ouest, de la Station de métro Porte d'Ivry, et à 5 minutes à pied de la station Olympiade de la ligne ultra rapide 14 du métro Meteor,L'appartement est au 7ème étage, calme, lumineux, sans vis-à-vis, avec vue panoramique sur Paris, orientation sud et est, gardien, digicode, visiophone, local à vélo, parking privée et parking visiteur en sous-sol.Moderne et entièrement refait, il offre de belles prestations :Lire plus;Paris 75013;3;Non meublé;105 m2
58;https://www.leboncoin.fr/locations/1029251383.htm?ca=12_s;1029251383;Studio - 2 pieces 25 m2 - porte de la muette 16eme;830.0;Aujourd'hui, 11:28;Description : A louer - disponible de suite 2 pieces situé au 2 eme etage d un immeuble de standing - 1 chambre avec lit TV et armoire. 1 salle de bain avec douche. 1 kitchenette / pieces a vivre avec lave linge (non visible sur photos) Toilettes fermés a clef sur le palier. Garant obligatoire Visites dimanche 9 octobre de 10h a 12h Au 9 avenue du marechal Maunoury 75016Veuillez vous munir de votre dossier 830Euro(s) charges comprises (eau et chauffage);Paris 75016;2;Meublé;25 m2
59;https://www.leboncoin.fr/locations/1027257632.htm?ca=12_s;1027257632;Location d'un studio;800.0;Aujourd'hui, 11:17;Description : loue un studio dans le 14eme ar. composé :- une entrée couloir-un dressing-une salle de bain équipée, une douche-une kitchenette équipée, plaque de cuisson, réfrigérateur,hotte aspirante, placard de rangements- une pièce principale de 12 m2-chauffage centrale collectif-eau chaude collectif-double vitrage -fibre optique-studio entièrement carrelé-2eme étage ascenseur (code de protection)-entrée d'immeuble protégé-petit immeuble de standing-très  bien situé dans le 14emeloyer mensuel hors charges         700 €charge mensuel                              100€prévoir pour entrée dans le studio1 -  loyer du mois                             800€ ou prorata2 -  dépôt de garantie                      700€ 3 -  participation au frais d'élaboration des documents établis par nos conseils 1.000€ ht.  (1.200 ttc );Paris 75014;1;Non meublé;24 m2
60;https://www.leboncoin.fr/locations/1029241861.htm?ca=12_s;1029241861;Brochant Studette 12M2 meublée neuve;555.0;Aujourd'hui, 11:11;Description : Métro Brochant, dans immeuble 1930, studette 12m2 meublée. Rénovation totale en mai 2015. Porte blindée. Canapé lit HEMNES IKEA extensible en 2 places si besoin, armoire avec miroir. Cuisine équipée avec micro onde, plaque vitro, frigo et lave linge séchant... Douche, wc, volet roulant. Sur cour très calme  en étage avec ascenseur Disponible début novembre. Loyer 555 €/mois Charges comprises comprenant le chauffage et l’ascenseur. Dans un premier temps contact par mail en indiquant vos revenus si vous êtes salarié, où si vous êtes étudiant la façon dont le loyer sera payé.;Paris 75017;1;Meublé;12 m2
61;https://www.leboncoin.fr/locations/1029238304.htm?ca=12_s;1029238304;Location temporaire studio paris15;1100.0;Aujourd'hui, 11:04;"Description : studio33m2 quartier calme et tranquille securisé ascenseur 5° etage avec petite terrasse  coté cour arborée ensoleillée. cuisine salle de bain et wc séparéscuisine integré entierement équipé four plaques induction  M.O ;LVsalon  tout equpé  et meublé  TV GD ECRAN  LITERIEsdb equpé baignoire douchewc séparésprix 1100 euros ttes  charges comprises( eau chaude, chauffage t.o.m)garanties exigées.visites sur rdv tel 06 14 99 52 82bail3/6/9 libre 1er novembre2016";Paris 75015;1;Meublé;33 m2
62;https://www.leboncoin.fr/locations/1029238069.htm?ca=12_s;1029238069;STUDIO 12M² Quartier République;600.0;Aujourd'hui, 11:04;Description : Loue studio, métro Parmentier au 6ème étage sans ascenseur, équipé de:-Placard de rangement dans l'entrée-Canapé lit-Coin cuisine avec, micro-onde, réfrigérateur, plaque chauffante-Salle de bain avec douche et toilettes-Table avec chaises-Diverses étagèresDisponible de suite.;Paris 75011;1;Meublé;12 m2
63;https://www.leboncoin.fr/locations/1016801177.htm?ca=12_s;1016801177;T1Bis PARIS 17ème / Porte des Ternes;1090.0;Aujourd'hui, 10:42;Description : Grand studio 4ème étage sur cour intérieure très clair- Ascenseur-Concierge à demeure- Grand balcon- Refait à neuf : électricité aux normes, doubles vitrages, sanitaire etc...Cuisine US équipée avec lave-linge, carrelage- Séjour avec plancher donnant sur balcon et baie vitrée- alcôve avec un grand lit- un dressing fermé- 1 salle de douche lavabo et WC avec fenêtre;Paris 75017;;30 m2;"
E (de 36 à 55)
"
64;https://www.leboncoin.fr/locations/1029225198.htm?ca=12_s;1029225198;studette meublé;580.0;Aujourd'hui, 10:42;Description : loue Petite studette meublé en RDC d'un immeuble au pied du metro ledru rollin et de toutes commoditées.toute neuve, donc tres propre !!!!super calmelibre de suite douche 70/70cmvrai WCradiateur electriqueballon electriqueespace cuisine frigo plaque micro ondevaisselle complettelit 1 placerangements diversfenettre de type velux au plafond ( pas tres lumineux )   Pas de dossier demandé  Pas APL  Pas de reponse par Mail 1200Euro(s)de cautionvisite possiblecharges comprises;Paris 75011;1;Meublé;9 m2
65;https://www.leboncoin.fr/locations/1029224947.htm?ca=12_s;1029224947;RUE DE LA POMPE - 5eme ETAGE GRAND 2 PIECES EQUIPE;1970.0;Aujourd'hui, 10:41;Description : - Grand 2 pièces tout équipé et meublé- Rénové en 2015 par un architecte- Chambre ouvrante type loft- Carré Atelier avec grand plan de travail- Cuisine à l'Americaine - Salle de bain douche et baignoire.- 4 placards et rangements- 5ème étage avec ascenseur - Balcon de 5 m2- Parking voiture possible en supplément. - Internet - Fibre optique Location longue durée uniquement (1an minimum)Agences s'abstenir.;Paris 75116;2;Meublé;50 m2
66;https://www.leboncoin.fr/locations/1026346548.htm?ca=12_s;1026346548;STUDIO AVEC PIANO 23m²;990.0;Aujourd'hui, 10:40;Description : A LOUER STUDIO CALME A MUSICIENPARIS 9ème6ème sans ascenseurCuisine et SDB privativeMeubléPiano droit;Paris 75009;1;Meublé;23 m2
67;https://www.leboncoin.fr/locations/1018519131.htm?ca=12_s;1018519131;Studio 27 m2 75007;975.0;Aujourd'hui, 10:36;Description : Magnifique  27 m2 tout équipé, studio à proximité de la Tour Eiffel,Comprenant une pièce principale, ou pièce de vie avec un coin cuisine et une salle de bains au 7ème étage Avenue de TourvilleLibre le 2 Octobre 2016Tél entre midi ou en soirée 00352621147150Visite possible les week end;Paris 75007;1;Meublé;26 m2
68;https://www.leboncoin.fr/locations/1029220524.htm?ca=12_s;1029220524;2 pièces - 34 m2 - Metro Alesia;950.0;Aujourd'hui, 10:34;Description : Appartement  2 pièces  34 m2  16 rue Morère 75014 PARIS  950Euro(s) par mois charges comprises.À louer à partir du samedi 15 octobre.Accès Métro Alésia  ligne 4  ( 7 min à pieds)Métro Porte d,Orléans  - ligne 4  ( 4 min à pieds)Tram T2  Jean Moulin ( 3 min a pieds)Situé au rez de chaussée d,une authentique maison parisienne entièrement rénovée et ravalée récemment, cet appartement donne directement sur les deux cours privées. Beaucoup de charme.L,appartement ne donnant pas directement sur la rue c,est le calme absolu, il n,y a aucun bruit.Très lumineux, exposition plein Sud - belle hauteur sous plafond.Fenêtres récemment changées, dotées de double vitrage.Depuis la rue Morère l,accès est sécurisé par une porte avec un digicode. Vous traversez le jardin ou vous pouvez garer si besoin votre vélo. L,appartement est loué avec en plus a disposition un cabanon de rangement dans ce jardin commun (possibilité d,y stocker des valises, des vélos...)Petite copropriété calme et propre.Dans l,appartement :-Entrée :  porte sécurisée 3 points, un grand porte manteau , une petite table, un meuble pour ranger les chaussures-La cuisine : entièrement équipée : four, plaque de cuisson induction 2 feux, hotte aspirante, mirco ondes, frigo, lave linge séchant ( machine neuve). En un seul et même programme le linge est lavé et séché.-Tout le nécessaire de cuisine est fourni ( assiettes, couverts, plats, verres, matériel de cuisine divers...)-Salle de douches : wc, meuble plan vasque avec de nombreux rangements et un grand miroir, grande douche a l,italienne très agréable, sèche serviettes chauffant électrique.-Le salon :  un canapé deux places, deux fauteuils, une table en marbre ou l,on peut diner à 4, table basse, commode avec des tiroirs, lampadaire, grand miroir, appliques murales et 2 chaises,-La chambre : un lit double récent, literie de qualité ( sommier tapissier, matelas bultex et mousse mémoire de forme) de nombreux rangements avec un grand placard dressing. Couette fournie.-Chauffage individuel électrique a la charge du locataire.-Internet en Wifi compris dans le prix du loyer.-Cet appartement offre une grande qualité de sécurité : une porte avec digicode sur la rue, une porte d,accès sécurisée avec clé pour accéder au couloir commun, porte d,entrée de l,appartement 3 points.Serrure neuve venant d'être changée.Électricité à la charge du locataire.Assurance habitation obligatoire ( 1 an représente environ 70Euro(s)) Appartement  2 pièces  34 m2  16 rue Morère 75014 PARIS  950Euro(s) par mois charges comprises.À louer à partir du samedi 15 octobre.Accès Métro Alésia  ligne 4  ( 7 min à pieds)Métro Porte d,Orléans  - ligne 4  ( 4 min à pieds)Tram T2  Jean Moulin ( 3 min a pieds)Situé au rez de chaussée d,une authentique maison parisienne entièrement rénovée et ravalée récemment, cet appartement donne directement sur les deux cours privées. Beaucoup de charme.L,appartement ne donnant pas directement sur la rue c,est le calme absolu, il n,y a aucun bruit.Très lumineux, exposition plein Sud - belle hauteur sous plafond.Fenêtres récemment changées, dotées de double vitrage.Depuis la rue Morère l,accès est sécurisé par une porte avec un digicode. Vous traversez le jardin ou vous pouvez garer si besoin votre vélo. L,appartement est loué avec en plus a disposition un cabanon de rangement dans ce jardin commun (possibilité d,y stocker des valises, des vélos...... Lire plus;Paris 75014;2;Meublé;34 m2
69;https://www.leboncoin.fr/locations/1029218947.htm?ca=12_s;1029218947;Studio meublé Paris 17ème;760.0;Aujourd'hui, 10:31;Description : À louer dans une très belle copropriété un studio meublé avec tout le confort, situé dans une rue très animée.En parfait état, comprenant un espace cuisine, une salle de douche, un wc séparé, et des rangements. Vue dégagée sur les toits. Libre dès maintenant. Visite sur rdv. Garanties demandées.  Contact par message uniquementPhotos à venir / sur demande;Paris 75017;1;Meublé;18 m2
70;https://www.leboncoin.fr/locations/1029217900.htm?ca=12_s;1029217900;Village AUTEUIL;1300.0;Aujourd'hui, 10:29;Description : Appartement de 43.5m2 -XVI- 75016Appartement fraichement rafraichi de 43.5m2 situe au 3eme étage d'un immeuble de la rue Boileau de bon standing avec gardienne à demeure. Il est compose d'une chambre indépendante, salon, cuisine indépendante et d'une salle de bain avec WC. Cave.Loue à 1200 euros + 100 euros de charges.Vous pouvez nous appeler au 01.42.88.52.54 pour organiser une visite. Agences S'abstenir.;Paris 75016;2;Non meublé;44 m2
71;https://www.leboncoin.fr/locations/1029217697.htm?ca=12_s;1029217697;Studio/2p 40m2 metro boucicaut;1200.0;Aujourd'hui, 10:29;Description : A LOUER 1200€ C.C STUDIO/2P 105 RUE LOURMEL METRO BOUCICAUTSECURISE:DIGICODE,INTERPHONE,PORTE BLINDEE,DOUBLE VITRAGE,VOLETS COULISSANTSCUISINE ENTIEREMENT EQUIPEEWC SEPARESSALLE DE BAINS AVEC BAIGNOIRE ET DOUCHEPLACARDS VITRES2 LOGGIAS AVEC PORTE FENETRESCLASSE ENERGIE:E  GES:GLIBRE DE SUITE TEL:06 08 87 30 41;Paris 75015;2;40 m2;"
G (de 81 à 110)
"
72;https://www.leboncoin.fr/locations/1029202420.htm?ca=12_s;1029202420;Agréable studio meublé;700.0;Aujourd'hui, 09:56;Description : Studio meublé, au 5e étage avec ascenseur. Proche de la station Charles de Gaulle - Etoile (Métro lignes 1, 2 et 6, RER A).Plan optimal : petite entrée, séjour avec coin cuisine, salle de bains avec douche et WC. Surface habitable 18,56m2 :- séjour 16,26m2- sdb 2,30m2Cuisine équipée, avec plan bar et rangements :- plaque électrique 2 feux et hotte- mini four- réfrigérateur- évier 1 bacSdb :- douche- lavabo et miroir- wcArmoireBureau avec fauteuilTables3 tabourets de barLit 1 placeTable de nuitVaisselle et équipements de cuisinePorte blindée 3 pointsChauffage électriqueClassement E (280kWhEP/m2.an)Classement C  (13kg éqCO2/m2.an)Etat d'usageLoyer mensuel 675€ + charges 25€;Paris 75017;1;Meublé;18 m2
73;https://www.leboncoin.fr/locations/1015160657.htm?ca=12_s;1015160657;Location chambre paris 75020;470.0;Aujourd'hui, 09:52;Description : rue de l'ermitage ,dans appartement chambre meublée 1er étage clair ,2 fenêtres, parquet ,accès cuisine ,salle d'eau,WC, chauffage central individuel,accès à inter net, non fumeur,immeuble avec code, pour une période de 6 moismetro Jourdain , Bus 96 et 26libre de suite.;Paris 75020;1;Meublé;12 m2
74;https://www.leboncoin.fr/locations/1029197690.htm?ca=12_s;1029197690;Marais - Beau 2 pièces meublé et rénové - 40 m2;1500.0;Aujourd'hui, 09:44;Description : Marais. Métro Arts et Métiers. Rue des Gravilliers. Beau 2 pièces rénové de 40 m2 au 3e étage sur cour dans immeuble ancien. Cuisine équipée (plaques vitro-céramiques, réfrigérateur, micro-ondes, four, lave linge séchant, lave-vaisselle,…). Salle de bain neuve avec baignoire et WC. Poutres apparentes et parquet. Chauffage individuel électrique.Location meublée - Bail annuel - Disponible à partir de novembre 2016.Visites le samedi 08/10 après-midiLoyer 1 400 € / mois + 100 € charges.;Paris 75003;2;Meublé;40 m2
75;https://www.leboncoin.fr/locations/1029196738.htm?ca=12_s;1029196738;CHAMBRE Privée PARIS République;35.0;Aujourd'hui, 09:43;"Description : *** CHAMBRE - Quartier REPUBLIQUE 35Euro(s)/Nuit Max 2 Pers***PAS DE LOCATION LONGUE DUREE - PAS DE PRIX AU MOISChambre à louer dans un appartement de 2 pièces idéalement situé à 10 mm de RépubliqueMétro ""Goncourt"" (Ligne 11 ) ou ""République"" (Lignes 9,8,11,5 & 3 )Tous les commerces nécessaires comme Franprix, Lild ,Boulangerie, Pharmacie, Tabac etc sont à quelques mètres de l'immeuble...Chambre de 12 m2 avec un accès par le couloir de l'entrée, Très propre, Calme sur cour et lumineuse.Lit fait à votre arrivée avec draps, couette et oreillers Accès à la Sdb avec baignoire.Serviettes douche fourniesAccès WC indépendant de la SDBCuisine avec plaques cuisson, four micro onde, four, frigo etc... ainsi que tout le nécessaire de cuisine (Vaisselle, couverts, ustensiles, poêle, casseroles, etc..)Machine à laver Internet wifi haut débitPhotos sur demande par email ou SMSN'hésitez pas à me contacter par mail ou téléphone si vous avez des questions.*** BEDROOM - REPUBLIQUE Area 35 Euro(s)/Night for 2 people max***NO LONG TERM RENTAL - NO MONTHLY PRICEIdeally located in a central location of Paris closed to RépubliqueSubway ""Goncourt "" (Line 11) or ""République"" (Line 3,8,11,9 & 5)The Bedroom is 129 sq ft (12m2) and free access by the corridor of the entrance, Clean, Quiet and bright.Bed made with sheets, quilt and pillows at your arrivalBathroom with BathTowels for shower providedIndépendant restroom (outside of the bathroom)The kitchen corner has all the necessary equipment.A washing machine.HI speed wifi internetAvailable pictures on request by email or by phone Please don't hesitate to contact me by mail or phone if you have any questions..! *** CHAMBRE - Quartier REPUBLIQUE 35Euro(s)/Nuit Max 2 Pers***PAS DE LOCATION LONGUE DUREE - PAS DE PRIX AU MOISChambre à louer dans un appartement de 2 pièces idéalement situé à 10 mm de RépubliqueMétro ""Goncourt"" (Ligne 11 ) ou ""République"" (Lignes 9,8,11,5 & 3 )Tous les commerces nécessaires comme Franprix, Lild ,Boulangerie, Pharmacie, Tabac etc sont à quelques mètres de l'immeuble...Chambre de 12 m2 avec un accès par le couloir de l'entrée, Très propre, Calme sur cour et lumineuse.Lit fait à votre arrivée avec draps, couette et oreillers Accès à la Sdb avec baignoire.Serviettes douche fourniesAccès WC indépendant de la SDBCuisine avec plaques cuisson, four micro onde, four, frigo etc... ainsi que tout le nécessaire de cuisine (Vaisselle, couverts, ustensiles, poêle, casseroles, etc..)Machine à laver Internet wifi haut débitPhotos sur demande par email ou SMSN'hésitez pas à me co... Lire plus";Paris 75010;2;Meublé;45 m2
76;https://www.leboncoin.fr/locations/1029195704.htm?ca=12_s;1029195704;Studio meublé 18m2 + mezzanine libre dès dimanche;698.0;Aujourd'hui, 09:40;Description : Métro Marcadet, métro lignes 4 et 12, dans un immeuble en pierre de taille bien entretenu, studio 18m2 meublé situé au rez de chaussée sur rue, avec mezzanine de 6m2 non décomptée dans les 18m2. Hauteur sous plafond 3,5m. Séjour, kitchenette, salle de bain avec wc, chauffage électrique par panneaux radiants et eau chaude par ballon électrique, interphone, digicode et badge Vigik. Parking à vélo commun dans la cour privée de l’immeuble. Dossier justificatif revenus et cautions demandé. Appartement inadapté pour une colocation. Loyer 678 €/mois + charges 20 €/mois.;Paris 75018;1;Meublé;18 m2
77;https://www.leboncoin.fr/locations/1029192612.htm?ca=12_s;1029192612;Lumineux 2 pièces - Trocadéro Boissière - Paris 16;1450.0;Aujourd'hui, 09:35;Description : C'est un deux pièces de 32m2 au 6e (ascenseur), situé rue Saint Didier à Paris, dans le 16e arrondissement, sur une cour calme et spacieuse ouverte sur le ciel, plein sud (très ensoleillé) et bien équipé : grands rangements, wifi fibre, lave linge, sèche linge, lave vaisselle, four et équipement cuisine complet, lit 160cm.Disponibilité automne (octobre-décembre) 2016 (préférence pour séjour d'un mois complet minimum) - Proximité tour Eiffel, Trocadéro. Calme et propreté du quartier. Nombreux commerces de qualité. Métro et bus au pied de l'appartement !Rencontre préalable impérative, à l'appartement de préférence. Photos supplémentaires sur demande. Premier contact par mail.Merci !;Paris 75116;2;Meublé;31 m2
78;https://www.leboncoin.fr/locations/1029191106.htm?ca=12_s;1029191106;Studio Buttes Chaumont;640.0;Aujourd'hui, 09:32;Description : Studio meublé à côté du parc des Buttes-Chaumont, pour une personne1°étage sur rue calme, coin cuisine équipée, lit, table et chaise, rangements, micro-onde, salle d’eau avec WC, douche et lavabo. Internet, téléphone.Metro Pyrénées, Belleville A pied on rejoint rapidement le Canal Saint Martin et en 10 min. on est dans le Marais. 640 euros internet et charges incluses;Paris 75019;1;Meublé;13 m2
79;https://www.leboncoin.fr/locations/1029189402.htm?ca=12_s;1029189402;Studette disponible av V. Hugo 75116 metro à 30m;560.0;Aujourd'hui, 09:27;Description : Loue Studette disponible 545€/mois CC Paris 75116 avenue Victor Hugo chambre 10 m², au 6eme sans ascenseur, exposé Sud, vue dégagée cabine de douche, kitchenette. Chauffage et eau chaude inclus. Vigik+Digicode. Gardien. Etat neuf. A 30m à pied du métro Victor Hugo ligne 2. Si vous êtes intéressés merci de m'envoyer votre dossier par mail Sérieuses références demandées+ GARANT;Paris 75116;1;Non meublé;10 m2
80;https://www.leboncoin.fr/locations/1029188563.htm?ca=12_s;1029188563;Studio meublé - Porte Maillot 75016;1100.0;Aujourd'hui, 09:24;Description : M° Porte Maillot. Proche Université Dauphine et la Défense. Immeuble standing, dans rue privée sur jardin. Studio meublé entièrement refait à neuf, 23 m², 5ème et dernier étage, ascenseur, balcon de 7m², très clair. Entièrement équipé /- cuisine US équipée (lave-linge, micro-ondes, plaque vitrocéramiques, réfrigérateur, hotte, vaisselle), - salle de douche (lavabo, douche), WC séparé- armoire, commode, débarras, table, chaises, canapé BZed, TV, literie. Gardienne, digicode. Chauffage et eau chaude collectifs. Caution (2 mois) et garantie demandés. 1100 € /mois électricité et charges comprises.;Paris 75116;1;Meublé;23 m2
